Acquisition Time[ms], ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, 
0.992,-0.921903,0.047365,-0.360607,-0.476577,0.009033,-0.877712,
1.009,-0.937528,0.044435,-0.358409,-0.477309,0.009766,-0.872341,
0.000,-0.937528,0.037355,-0.357677,-0.477309,0.011231,-0.876247,
0.991,-0.937528,0.041261,-0.361583,-0.477309,-0.004395,-0.876247,
1.009,-0.921903,0.041261,-0.361583,-0.477798,0.012696,-0.882595,
0.000,-0.921903,0.031251,-0.360851,-0.479995,0.014649,-0.881130,
1.356,-0.921903,0.042726,-0.358898,-0.479995,0.014649,-0.878444,
0.655,-0.921903,0.042726,-0.358898,-0.481948,0.015137,-0.878444,
0.689,-0.937528,0.041505,0.004151,-0.468825,0.013672,-0.877956,
0.000,-0.924344,0.041017,-0.353770,-0.476089,0.015870,-0.878933,
1.008,-0.937528,0.041017,-0.346202,-0.476089,0.015870,-0.878933,
1.004,-0.937528,0.042238,-0.353526,-0.477065,0.015870,-0.880398,
0.000,-0.921903,0.041993,-0.354991,-0.479263,-0.003174,-0.881863,
1.014,-0.921903,0.041993,-0.354991,-0.479263,0.012452,-0.881863,
1.006,-0.921903,0.043702,-0.361339,-0.479507,0.011963,-0.880886,
0.000,-0.921903,0.047121,-0.360362,-0.484390,0.010254,-0.876980,
0.979,-0.921903,0.047121,-0.360362,-0.476577,0.010254,-0.876980,
1.000,-0.921903,0.045412,-0.359386,-0.476821,0.007813,-0.876247,
0.000,-0.921903,0.044923,-0.361339,-0.484390,0.009522,-0.876003,
1.015,-0.921903,0.044923,-0.361339,-0.484390,0.009522,-0.876003,
0.984,-0.921903,0.043458,-0.355968,-0.474380,0.010987,-0.871608,
0.000,-0.921903,0.043458,-0.355968,-0.477309,0.000000,-0.874050,
1.001,-0.910916,0.043458,-0.355968,-0.477309,0.010987,-0.874050,
1.000,0.000000,0.044923,-0.364513,-0.484390,0.014161,-0.878444,
0.000,-0.921903,0.040284,-0.359386,-0.484390,0.013184,-0.874782,
1.000,-0.921903,0.040284,-0.375011,-0.474624,0.013184,-0.874782,
0.997,-0.921903,0.040773,-0.371837,-0.477065,0.012207,-0.876003,
0.000,-0.921903,0.041261,-0.366710,-0.477798,0.011231,-0.879177,
1.001,-0.921903,0.041749,-0.365001,-0.484390,0.011231,-0.879177,
1.007,-0.921903,0.041749,-0.365001,-0.475600,0.010743,-0.873317,
0.000,-0.921903,0.041993,-0.363536,-0.484390,0.012940,-0.873562,
0.993,-0.921903,0.041505,-0.364757,-0.484390,0.012940,-0.878444,
1.013,-0.921903,0.031251,-0.364757,-0.474135,0.012940,-0.878444,
0.000,-0.937528,0.042482,-0.361827,-0.478530,0.012940,-0.874050,
0.986,-0.921903,0.044679,-0.357433,-0.484390,0.000000,-0.872829,
0.999,-0.908475,0.044679,-0.357433,-0.480727,0.013428,-0.872829,
0.000,-0.921903,0.044435,-0.361095,-0.484390,0.010498,-0.878200,
1.001,-0.921903,0.040529,-0.365734,-0.481948,0.010498,-0.878200,
1.011,-0.921903,0.040529,-0.365734,-0.481948,0.010498,-0.878200,
0.000,-0.921903,0.041017,-0.361583,-0.480972,0.010987,-0.882595,
0.989,-0.921903,0.043702,-0.359874,-0.484390,0.010254,-0.883327,
1.001,-0.921903,0.043702,-0.359874,-0.484390,0.010254,-0.883327,
0.000,-0.921903,0.043214,-0.361095,-0.484390,0.014161,-0.879421,
1.504,-0.937528,0.040773,-0.362071,-0.474380,-0.002930,-0.877712,
0.057,-0.937528,0.040773,-0.362071,-0.474380,0.012696,-0.877712,
1.013,-0.921903,0.040284,-0.361827,-0.484390,0.010743,-0.875759,
0.000,-0.921903,0.044435,-0.361339,-0.478774,0.014161,-0.871608,
0.991,0.000000,0.044435,-0.361339,-0.484390,0.014161,-0.871608,
1.008,-0.937528,0.044679,-0.361339,-0.484390,0.015381,-0.871364,
0.000,-0.923612,0.044191,-0.359386,-0.477798,0.013184,-0.875271,
0.992,-0.937528,0.044191,-0.345469,-0.477798,0.013184,-0.875271,
1.003,-0.921903,0.043947,-0.360362,-0.476333,0.012696,-0.874050,
0.000,-0.921903,0.011231,-0.364513,-0.473647,0.016602,-0.878200,
0.998,-0.921903,0.042482,-0.365734,-0.473647,0.016602,-0.878200,
0.999,-0.921903,0.042482,-0.365734,-0.477065,0.013672,-0.876980,
0.000,-0.921903,0.042482,-0.361827,-0.484390,0.007813,-0.875515,
1.404,-0.921903,0.043702,-0.361095,-0.484390,0.000000,-0.875515,
0.596,-0.914090,0.043702,-0.361095,-0.484390,0.009766,-0.877712,
0.000,-0.921903,0.044191,-0.360362,-0.484390,0.013428,-0.880398,
1.009,-0.937528,0.042726,-0.364025,-0.474135,0.013428,-0.879421,
1.131,-0.937528,0.042726,-0.364025,-0.484390,0.015137,-0.879421,
2.410,-0.920682,0.041749,-0.360607,-0.477553,0.012696,-0.868190,
0.944,-0.921903,0.039308,-0.364513,-0.475844,0.012207,-0.879665,
1.191,-0.921903,0.041261,-0.367199,-0.478774,0.000000,-0.885525,
2.050,-0.921903,0.042482,-0.369396,-0.484390,0.013672,-0.882107,
0.264,-0.920682,0.042238,-0.363292,-0.484390,-0.002197,-0.874294,
1.000,-0.921903,0.042238,-0.363292,-0.484390,0.013428,-0.874294,
0.000,-0.921903,0.042970,-0.362316,-0.478286,0.011719,-0.878200,
1.000,-0.921903,0.041261,-0.355235,-0.484390,0.013428,-0.880398,
1.000,0.000000,0.041261,-0.355235,-0.479507,0.013428,-0.880398,
0.000,-0.921903,0.041017,-0.357677,-0.484390,0.014893,-0.875271,
1.000,-0.921903,0.041993,-0.361827,-0.484390,0.016602,-0.877712,
1.001,-0.921903,0.041993,-0.361827,-0.480972,0.016602,-0.877712,
0.000,-0.921903,0.039796,-0.360851,-0.479018,0.015625,-0.885525,
1.000,-0.937528,0.040529,-0.356700,-0.484390,0.012940,-0.883816,
0.999,-0.937528,0.040529,-0.356700,-0.480483,0.012940,-0.883816,
0.000,-0.921903,0.043214,-0.355968,-0.480239,0.012207,-0.878200,
1.012,-0.921903,0.042726,-0.364025,-0.484390,0.010987,-0.876247,
0.989,-0.921903,0.042726,-0.364025,-0.484390,0.000000,-0.876247,
0.000,-0.926542,0.042238,-0.363048,-0.479263,0.010987,-0.876735,
1.000,0.000000,0.039796,-0.357921,-0.479018,0.014405,-0.876735,
1.000,-0.937528,0.038575,-0.357921,-0.484390,0.014405,-0.876735,
0.000,-0.921903,0.038575,-0.357921,-0.484390,0.014405,-0.871120,
1.000,-0.921903,0.041017,-0.358165,-0.479263,0.015381,-0.873073,
1.001,-0.921903,0.040773,-0.361827,-0.484390,0.015381,-0.873073,
0.000,-0.921903,0.040773,-0.361827,-0.484390,0.015625,-0.875515,
0.999,-0.921903,0.042238,-0.364757,-0.476821,0.013184,-0.870632,
1.001,-0.921903,0.043947,-0.361095,-0.476821,0.013184,-0.870632,
0.000,-0.921903,0.043947,-0.361095,-0.476089,0.014893,-0.871364,
1.000,-0.921903,0.041993,-0.360851,-0.484390,0.015137,-0.873073,
1.000,-0.937528,0.040529,-0.362804,-0.474380,0.013184,-0.874538,
0.000,-0.937528,0.040529,-0.362804,-0.474624,0.013184,-0.874538,
0.998,-0.937528,0.040529,-0.362804,-0.484390,0.010987,-0.014649,
1.000,-0.921903,0.041261,-0.364025,-0.480727,0.010498,-0.877224,
0.000,-0.921903,0.041261,-0.364025,-0.484390,0.010498,-0.877224,
1.000,-0.937528,0.040773,-0.367687,-0.479507,0.007569,-0.879665,
1.000,-0.937528,0.041749,-0.367931,-0.477065,0.008057,-0.875759,
0.000,-0.937528,0.041749,-0.367931,-0.484390,0.008057,-0.875759,
1.000,-0.921903,0.031251,-0.360851,-0.475356,0.013428,-0.876735,
1.001,-0.921903,0.040040,-0.359142,-0.475112,0.012696,-0.879177,
0.000,-0.921903,0.040040,-0.359142,-0.484390,0.000000,-0.879177,
0.999,-0.909207,0.041505,-0.366466,-0.480727,0.013916,-0.878200,
1.001,0.000000,0.043214,-0.366222,-0.484390,0.016602,-0.875026,
0.000,-0.921903,0.043214,-0.366222,-0.484390,0.016602,-0.875026,
0.999,0.000000,0.041749,-0.365734,-0.484390,0.000000,-0.872829,
1.000,-0.909207,0.042726,-0.366466,-0.484390,0.012207,-0.877224,
0.000,0.000000,0.042726,-0.366466,-0.478042,0.012207,-0.877224,
1.000,-0.921903,0.045900,-0.004395,-0.468825,0.012452,-0.875515,
1.002,-0.921903,0.043458,-0.360362,0.006104,0.008545,-0.871364,
0.000,-0.921903,0.043702,-0.357433,-0.478286,0.008545,-0.871364,
1.357,-0.921903,0.043702,-0.357433,-0.479995,0.011963,-0.876735,
0.117,-0.921903,0.046632,-0.369396,-0.478042,0.010987,-0.878933,
1.085,-0.921903,0.046632,-0.363048,-0.478042,0.010987,-0.878933,
0.000,-0.921903,0.046632,-0.363048,-0.476333,0.006104,-0.880642,
0.951,-0.921903,0.046144,-0.363292,-0.484390,0.009766,-0.878444,
0.968,-0.921903,0.044191,-0.362071,-0.475844,0.000000,-0.878444,
0.000,-0.912137,0.044191,-0.362071,-0.479995,0.010743,-0.877712,
1.000,-0.921903,0.042726,-0.361583,-0.484390,0.008789,-0.880886,
1.010,-0.921903,0.042970,-0.354259,-0.484390,0.008789,-0.875759,
0.000,-0.921903,0.042970,-0.354259,-0.476577,0.012207,-0.875759,
1.004,-0.921903,0.046632,-0.352061,-0.476333,0.010010,-0.875759,
0.986,-0.921903,0.046632,-0.358653,-0.475844,0.007324,-0.879421,
0.000,-0.921903,0.046632,-0.358653,-0.475844,0.007324,-0.879421,
1.012,-0.921903,0.045656,-0.358165,-0.474868,0.010010,-0.879665,
0.990,-0.921903,0.047365,-0.357433,-0.473647,0.008545,-0.880642,
0.000,-0.921903,0.047365,-0.357433,-0.473647,0.008545,-0.880642,
0.998,-0.921903,0.045167,-0.358653,-0.484390,0.007080,-0.876003,
1.001,-0.921903,0.042238,-0.357677,-0.484390,0.008301,-0.876735,
0.000,-0.914578,0.042238,-0.357677,0.005127,0.008301,-0.876735,
1.000,-0.921903,0.043214,-0.362071,-0.484390,0.010498,-0.877956,
1.002,-0.921903,0.041749,-0.365490,-0.484390,0.008057,-0.873562,
0.000,-0.921903,0.041749,-0.365490,-0.484390,0.008057,-0.873562,
0.997,-0.921903,0.041993,-0.363780,-0.479018,0.007569,-0.879421,
1.000,-0.921903,0.044191,-0.362560,-0.478530,0.010743,-0.881863,
0.000,-0.921903,0.041505,-0.364269,-0.484390,0.010743,-0.881863,
1.000,-0.921903,0.041505,-0.364269,-0.484390,0.011475,-0.879665,
1.005,-0.921903,0.042238,-0.364757,-0.475356,0.010010,-0.881130,
0.000,-0.920682,0.044923,-0.366710,-0.475356,0.010010,-0.881130,
0.995,-0.921903,0.044923,-0.373791,-0.477309,0.009766,-0.877224,
1.212,-0.921903,0.040773,-0.367687,-0.484390,0.011963,-0.875515,
0.693,-0.921903,0.040773,-0.364269,-0.479995,0.011963,-0.875515,
0.000,-0.921903,0.040773,-0.364269,-0.478286,0.009522,-0.880153,
1.009,-0.921903,0.046144,-0.362560,-0.478042,0.008057,-0.880642,
1.006,-0.921903,0.045656,-0.361339,-0.484390,0.008057,-0.880642,
0.000,-0.921903,0.045656,-0.361339,-0.484390,0.010254,-0.876980,
0.993,-0.921903,0.041993,-0.362316,-0.484390,0.012207,-0.876247,
1.006,-0.917996,0.041993,-0.364513,-0.477065,0.011719,-0.874782,
0.000,-0.921903,0.041993,-0.371105,-0.478774,0.011719,-0.015381,
0.994,-0.921903,0.042970,-0.359630,-0.484390,0.010743,-0.871852,
1.006,-0.921903,0.040773,-0.354991,-0.479507,0.013184,-0.878444,
0.000,-0.921903,0.040773,-0.354991,-0.484390,0.013184,-0.878444,
0.994,-0.921903,-0.006348,-0.359142,-0.479507,0.017579,-0.881863,
1.005,-0.921903,0.041017,-0.360118,-0.477798,0.014161,-0.878689,
0.000,-0.921903,0.041017,-0.360118,-0.477798,0.014161,-0.878689,
0.996,-0.921903,0.043214,-0.362560,-0.484390,0.008057,-0.877956,
1.006,-0.921903,0.043214,-0.362804,-0.484390,0.008301,-0.882351,
0.000,-0.921903,0.043214,-0.362804,-0.484390,0.008301,-0.882351,
0.993,0.000000,0.041505,-0.357677,-0.484390,0.009522,-0.883816,
1.006,-0.937528,0.042482,-0.360607,-0.484390,0.012696,-0.879909,
0.000,-0.922635,0.040284,-0.361827,-0.484390,0.012696,-0.879909,
0.994,-0.921903,0.040284,-0.361827,-0.484390,0.011719,-0.882351,
1.006,-0.921903,0.038087,-0.356944,-0.484390,0.009766,-0.881863,
0.000,-0.921903,0.042238,-0.357677,-0.481216,0.009766,-0.881863,
1.004,-0.921903,0.042238,-0.357677,-0.480483,0.013672,-0.879421,
0.997,-0.921903,-0.001709,-0.356944,-0.478774,0.016114,-0.872585,
0.000,-0.937528,0.042238,-0.358165,-0.478774,0.016114,-0.872585,
1.018,-0.937528,0.042238,-0.358165,-0.484390,0.012940,-0.872829,
0.981,-0.937528,0.042970,-0.360118,-0.484390,0.007569,-0.878200,
0.000,-0.921903,0.044191,-0.359142,-0.479018,0.007569,-0.878200,
0.995,-0.921903,0.044191,-0.359142,-0.478042,0.006836,-0.878444,
1.005,-0.921903,0.044191,-0.359142,-0.484390,0.006836,-0.879909,
0.000,-0.921903,0.042238,-0.361095,-0.480239,0.006836,-0.879909,
1.319,-0.921903,0.042238,-0.361095,-0.481460,0.009522,-0.878689,
0.671,-0.921903,0.043458,-0.357188,-0.484390,0.013428,-0.876247,
0.234,-0.921903,0.041505,-0.358653,-0.484390,0.012207,-0.877468,
1.013,-0.921903,0.041505,-0.358653,-0.479018,0.012207,-0.877468,
0.000,-0.921903,0.043214,-0.359142,-0.484390,0.013184,-0.881374,
0.991,-0.921903,0.048341,-0.359630,-0.484390,0.011963,-0.877712,
1.007,-0.921903,0.048341,-0.359630,-0.478286,0.011963,-0.877712,
0.000,-0.937528,0.046632,-0.361339,-0.477553,0.008057,-0.875271,
0.992,-0.937528,0.042482,-0.360118,-0.484390,0.009766,-0.002441,
1.010,-0.937528,0.042482,-0.360118,-0.484390,0.009766,-0.877468,
0.000,-0.921903,0.043947,-0.360362,-0.484390,0.011475,-0.005615,
0.990,-0.921903,0.045412,-0.362071,-0.484390,0.010254,-0.878444,
1.000,-0.921903,0.045412,-0.359386,-0.484390,0.010254,-0.878444,
0.000,-0.921903,0.042482,-0.359386,-0.477309,0.009766,-0.876003,
1.000,-0.937528,0.042482,-0.360607,-0.479018,0.009522,-0.877468,
1.009,-0.937528,0.042726,-0.360362,-0.479018,0.009522,-0.877468,
0.000,-0.937528,0.042726,-0.360362,-0.484390,0.009766,-0.875515,
0.992,-0.921903,0.042970,-0.358165,-0.484390,0.012696,-0.876247,
0.999,-0.921903,0.044191,-0.362071,-0.476577,0.012696,-0.876247,
0.000,-0.921903,0.044191,-0.362071,-0.484390,0.011963,-0.874538,
1.000,-0.921903,0.044435,-0.361095,-0.478774,0.010010,-0.874050,
1.010,-0.921903,0.041749,-0.356944,-0.478774,0.010010,-0.874050,
0.000,-0.921903,0.041749,-0.355968,-0.478774,0.010498,-0.880642,
0.990,-0.937528,0.040529,-0.354503,-0.478530,0.009766,-0.878689,
1.011,-0.937528,0.041505,-0.358165,-0.484390,0.009766,-0.878689,
0.000,-0.937528,0.041505,-0.358165,-0.480239,0.010743,-0.875271,
0.990,-0.937528,0.042726,-0.360362,-0.480483,0.010498,-0.877712,
1.097,-0.937528,0.044679,-0.357921,-0.484390,0.010498,-0.877712,
0.092,-0.937528,0.044679,-0.357921,-0.477065,0.010743,-0.878933,
1.048,-0.921903,0.043702,-0.358165,-0.484390,0.010010,-0.876491,
0.000,-0.937528,0.044191,-0.359630,-0.484390,0.009033,-0.000488,
1.020,-0.937528,0.044191,-0.359630,0.000000,0.009033,-0.875515,
0.972,-0.937528,0.043458,-0.361095,-0.477798,0.008301,-0.004639,
0.000,-0.921903,0.042482,-0.357677,-0.484390,0.010498,-0.881130,
0.967,-0.921903,0.042482,-0.354991,-0.484390,0.010498,-0.881130,
1.031,-0.921903,0.045412,-0.356212,-0.484390,0.014405,-0.880886,
0.000,-0.921903,0.045656,-0.357433,-0.475112,0.015137,-0.879665,
1.001,-0.921903,0.045656,-0.358653,-0.475112,0.015137,-0.879665,
1.000,-0.921903,0.042482,-0.359630,-0.478042,-0.001709,-0.878200,
0.000,-0.921903,0.040529,-0.360362,-0.479995,0.010498,-0.880153,
1.032,-0.937528,0.041261,-0.361339,-0.484390,0.010498,-0.880153,
0.967,-0.937528,0.041261,-0.361339,-0.484390,0.010987,-0.880642,
0.000,-0.937528,0.041017,-0.360851,-0.484390,0.000000,-0.880886,
1.035,-0.927274,0.044435,-0.363780,-0.481460,0.010254,-0.880886,
0.932,-0.937528,0.044435,-0.363780,0.003174,0.010498,-0.878200,
0.000,-0.921903,0.045167,-0.367443,-0.484390,0.012207,-0.877956,
0.999,-0.921903,0.046144,-0.362560,-0.480727,0.012207,-0.877956,
1.000,-0.921903,0.046144,-0.362560,-0.478286,0.010010,-0.879177,
1.009,-0.921903,0.044435,-0.364513,-0.480483,0.012207,-0.872585,
0.000,-0.921903,0.041993,-0.366710,-0.480483,0.012207,-0.872585,
0.991,0.001221,0.041993,-0.366710,-0.484390,0.015870,-0.875271,
0.000,-0.921903,0.044191,-0.360607,-0.480483,0.016358,-0.880153,
1.009,-0.937528,0.041261,-0.360851,-0.484390,0.016358,-0.880153,
0.991,-0.937528,0.041261,-0.360851,-0.484390,0.014161,-0.877468,
0.000,-0.937528,0.041261,-0.360851,-0.484390,0.011475,-0.878689,
1.000,-0.921903,0.041017,-0.362071,-0.484390,0.011475,-0.878689,
1.000,-0.921903,0.041017,-0.362071,-0.484390,0.009522,-0.882595,
1.074,-0.921903,0.044679,-0.359386,-0.484390,0.011231,-0.880153,
0.188,-0.921903,0.044923,-0.353038,-0.476821,0.011231,-0.000977,
0.000,0.015564,0.044923,-0.353038,-0.484390,0.013184,-0.876003,
1.160,-0.921903,0.043458,-0.356212,-0.480727,0.012940,-0.879421,
0.845,-0.921903,0.043947,-0.365245,-0.479018,0.015381,-0.878444,
0.000,-0.921903,0.043947,-0.365245,-0.479018,0.015381,-0.878444,
1.001,-0.921903,0.043702,-0.359142,-0.479263,0.015137,-0.870143,
1.010,-0.921903,0.031251,-0.353770,-0.473159,0.011475,-0.868190,
0.998,-0.921903,0.042482,-0.353770,-0.482436,0.011475,-0.868190,
0.000,-0.921903,0.042726,-0.355724,-0.484390,0.011231,-0.873562,
0.991,-0.921903,0.044435,-0.359142,-0.484390,0.012696,-0.876735,
1.009,0.000000,0.043947,-0.361095,-0.480239,0.012696,-0.876735,
0.000,-0.937528,0.043947,-0.361095,-0.484390,0.012452,-0.880642,
0.991,-0.937528,0.042482,-0.357677,-0.484390,0.012940,-0.879665,
1.008,-0.921903,0.041993,-0.354991,-0.477553,0.012940,-0.004639,
0.000,-0.906338,0.041993,-0.354991,-0.478774,0.012940,-0.870632,
0.992,-0.921903,0.041017,-0.356700,-0.477309,0.010987,-0.875026,
1.010,-0.921903,0.042238,-0.358165,-0.477309,0.010987,-0.870632,
0.000,-0.921903,-0.004639,-0.358165,-0.484390,0.011231,-0.879665,
0.989,-0.921903,0.041749,-0.364757,-0.479018,0.014405,-0.883816,
1.009,0.000000,0.043702,-0.364757,-0.479018,0.014405,-0.883816,
0.000,-0.921903,0.043702,-0.364757,-0.479995,0.011719,-0.877956,
0.991,0.000000,0.046876,-0.356944,-0.484390,0.000000,-0.875515,
1.008,-0.912869,0.044435,-0.356700,-0.479995,0.009033,-0.875515,
0.000,-0.921903,0.044435,-0.356700,-0.484390,0.000000,-0.877468,
1.000,-0.910672,0.043702,-0.360607,-0.480972,0.010743,-0.875271,
1.000,-0.921903,0.043458,-0.363292,-0.484390,0.010743,-0.875271,
0.616,-0.921903,0.043458,-0.363292,-0.478530,0.010254,-0.014893,
0.000,-0.921903,0.040040,-0.362804,-0.484390,0.012452,-0.876003,
0.858,-0.921903,0.040773,-0.363780,-0.484390,0.012452,-0.876003,
1.074,-0.921903,0.040773,-0.363780,-0.484390,0.013184,-0.880642,
0.000,-0.921903,0.042482,-0.362560,-0.478530,0.011719,-0.890652,
0.938,-0.921903,0.042482,-0.360362,-0.478530,0.011719,-0.880398,
1.118,-0.921903,0.042482,-0.360362,-0.484390,0.011719,-0.880398,
0.689,-0.921903,0.041993,-0.363780,-0.479018,0.012207,-0.883327,
0.000,-0.921903,0.042726,-0.363536,-0.478286,0.014649,-0.879665,
1.011,-0.921903,0.044191,-0.359386,-0.478286,0.014649,-0.879665,
1.005,-0.916532,0.044191,-0.359386,-0.479507,0.015870,-0.876003,
0.000,-0.921903,0.043214,-0.358653,-0.478286,0.014161,-0.879421,
0.995,-0.921903,0.042726,-0.359142,-0.478286,0.014161,-0.879421,
1.006,-0.921903,0.042726,-0.359142,-0.477309,0.015137,-0.876491,
0.000,-0.921903,0.045167,-0.358165,-0.477309,0.015870,-0.873562,
0.994,-0.921903,0.043702,-0.362071,-0.477309,0.015625,-0.873562,
1.006,-0.921659,0.043702,-0.362071,-0.478042,0.015381,-0.876735,
0.000,-0.937528,0.043458,-0.362316,-0.484390,0.015137,-0.875271,
0.994,-0.921903,0.044923,-0.359630,-0.484390,0.015137,-0.000244,
1.000,-0.921903,0.044923,-0.359630,-0.480972,0.012940,-0.875026,
0.000,-0.921903,0.044679,-0.368908,-0.478286,0.010987,-0.876491,
1.000,-0.921903,0.043458,-0.362316,-0.478286,0.010987,-0.876491,
1.013,-0.921903,0.012207,-0.362316,-0.484390,0.012940,-0.877956,
0.000,-0.937528,0.041749,-0.358898,-0.478530,0.010987,-0.876735,
0.987,-0.937528,0.045167,-0.358653,-0.478530,0.010987,-0.876735,
1.007,-0.937528,0.045167,-0.358653,-0.484390,0.008789,-0.878689,
0.000,-0.921903,0.043214,-0.359142,-0.484390,0.000000,-0.879177,
0.993,-0.908719,0.045656,-0.358409,-0.474380,0.013184,-0.879177,
1.005,-0.921903,0.045656,-0.358409,-0.484390,0.013916,-0.875759,
0.000,-0.937528,0.045656,-0.362560,-0.484390,0.013184,-0.875271,
0.995,-0.923856,0.045656,-0.362560,0.006104,0.013184,-0.876003,
1.005,-0.937528,0.045656,-0.362560,-0.484390,0.013428,-0.876003,
0.000,-0.921903,0.041261,-0.358898,-0.484390,0.012940,-0.876735,
1.032,-0.921903,0.042482,-0.353526,-0.476333,0.010743,-0.876735,
1.118,-0.921903,0.042482,-0.358898,-0.484390,0.010743,-0.876735,
0.000,-0.921903,0.041993,-0.358898,-0.484390,0.008789,-0.876980,
1.170,-0.921903,0.044923,-0.364757,-0.484390,0.012696,-0.876003,
0.000,-0.921903,0.042482,-0.359874,-0.479018,0.012696,-0.876003,
0.836,-0.921903,0.042482,-0.359874,-0.475844,0.013184,-0.875271,
1.033,-0.921903,0.038575,-0.364757,-0.484390,0.006836,-0.876247,
0.966,-0.921903,0.039552,-0.366710,-0.484390,0.006836,-0.876247,
0.000,0.000000,0.039552,-0.366710,-0.484390,0.007080,-0.881618,
0.999,-0.937528,0.041017,-0.362804,-0.484390,0.012940,-0.882107,
0.000,-0.937528,0.042482,-0.362316,-0.477065,0.012940,-0.882107,
1.000,-0.937528,0.042482,-0.362316,-0.478774,0.013428,-0.878933,
1.000,-0.921903,0.041261,-0.361339,-0.484390,0.008057,-0.876735,
1.000,-0.921903,0.043702,-0.361827,-0.474868,0.008057,-0.876735,
0.000,-0.921903,0.043702,-0.361827,-0.484390,0.007813,-0.873317,
0.999,-0.921903,0.045167,-0.358898,-0.479507,0.012696,-0.872829,
0.000,-0.921903,0.042482,-0.358165,-0.479507,0.012696,-0.872829,
1.002,-0.921903,0.042482,-0.358165,-0.484390,0.014405,-0.876491,
1.006,-0.921903,0.041261,-0.359630,-0.484390,0.013184,-0.879909,
0.000,-0.917264,0.045167,-0.361583,-0.475356,0.013184,-0.879909,
0.993,-0.921903,0.045167,-0.370373,-0.475356,0.012696,-0.875759,
1.007,-0.921903,0.046632,-0.359386,-0.484390,0.011475,-0.876980,
0.995,-0.937528,0.041749,-0.355968,-0.476333,0.011475,-0.876980,
0.000,-0.937528,0.041749,-0.355968,-0.484390,0.012452,-0.878444,
0.998,-0.921903,0.042970,-0.356212,-0.474380,0.012940,-0.874782,
1.000,-0.921903,0.045900,-0.358898,-0.474380,0.011231,-0.874782,
0.000,-0.921903,0.045900,-0.360851,-0.475844,0.011231,-0.874782,
1.000,-0.921903,0.044191,-0.360851,-0.484390,0.010743,-0.876491,
0.000,-0.921903,0.042970,-0.357188,-0.484390,0.008545,-0.880642,
1.000,-0.921903,0.043214,-0.354991,-0.484390,0.008545,-0.880642,
1.230,-0.921903,0.043214,-0.354991,-0.479018,0.010987,-0.879909,
0.036,-0.921903,0.041749,-0.358653,-0.478042,0.011475,-0.890652,
1.004,-0.921903,0.041505,-0.359874,-0.478042,0.011475,-0.880153,
1.010,-0.921903,0.041505,-0.359874,-0.474868,0.009033,-0.881618,
0.000,-0.921903,0.043458,-0.357188,-0.474868,0.012452,-0.873317,
0.991,-0.921903,0.043214,-0.355968,-0.484390,0.012452,-0.873317,
0.000,-0.921903,0.043214,-0.355968,-0.484390,0.017579,-0.872829,
0.999,-0.921903,0.039308,-0.359386,-0.484390,0.016114,-0.879421,
1.009,-0.921903,0.039064,-0.359630,-0.479507,0.016114,-0.879421,
1.001,-0.921903,0.039064,-0.359630,-0.484390,0.014649,-0.876003,
0.000,-0.921903,0.044191,-0.360607,-0.478774,0.012207,-0.875026,
0.991,-0.921903,0.043458,-0.359142,-0.478774,0.012207,-0.875026,
1.009,-0.921903,0.043458,-0.359142,-0.479263,0.012696,-0.875759,
0.000,-0.921903,0.039308,-0.355724,-0.484390,0.013916,-0.876980,
0.990,-0.937528,0.041993,-0.358898,-0.484390,0.013916,-0.876980,
1.008,-0.937528,0.041993,-0.358898,-0.484390,0.008789,-0.880886,
0.000,-0.921903,0.044191,-0.362316,-0.477798,0.009278,-0.877956,
